Problem_ID,y_Target,Newton_absTime,Newton_iterSteps,GMGF_absTime,GMGF_iterSteps
P_66d9095ccfab3eca,132.582,0.000237389,6,0.000182717,6
P_377bc5186b4d74af,0.882195,0.0580989,1500,0.00165125,7
P_700de3d34f6e6407,0,0.000194093,3,0.00407416,45
P_582ba632776f0cb9,29.1766,0.00046213,13,0.000254652,8
P_5d0cb16b66a17d6d,0.4628,0.000252413,6,0.000196932,5
P_6f707b41db8b53c3,47.7121,0.000750382,22,0.000615446,24
P_25bab460f0e4482a,27500
-----
  3,0.000885176,25,0.000877023,25
P_157ac4730b0de7b3,1.19873,0.00101769,22,0.00667069,75
P_6a071ad852d09cba,0,0.000325183,7,0.00122842,24
P_7ea296c3b3b11b90,32.3876,0.000720003,21,0.000545159,21
P_36a36a8816353aef,0.0869801,0.000308021,6,0.000403117,5
P_44ba500564ce5deb,48.3299,0.00026905,7,0.000205955,7
P_19db1995b3211367,1.1106,0.0165515,484,0.000220667,5
P_b9af5ef3af29935,  5000
-(----)
   3,0.000391506,10,0.000387556,10
P_77027e42c6f919b,4.86486,0.000236191,6,0.000296599,6
P_1ddb9c88d9b51f5f,48.7915,0.000237335,6,0.000228916,8
P_4747865f8b74b87b,-3.64928,0.000220543,5,0.000200373,5
P_17ccc4ca50ed7335,22.2322,0.0478431,1500,0.0358245,1500
P_7bbf2ce05cfd7908,1.08773,0.000354624,6,0.00834561,35
P_568fe0decd2380f0,-13.4864,0.000632696,10,0.358688,1500
P_44950a809fe20184,16.9778,0.00046143,13,0.000252122,7
P_34cf9a94b2172309,0.237996,0.105079,1500,0.0022683,9
P_1734ad262facf71f,3.24655,0.00027627,5,0.000214352,5
P_542ca16c3c2f73f2,-3331.4,0.000564514,15,0.000543996,15
P_1329ea087d6e0b97,0.085423,0.000400584,8,0.138378,1500
P_1552b659db70288b,19.7054,0.000237721,6,0.000207901,5
P_48fcf25056008126,0.672821,0.000214883,5,0.000343743,5
P_2cbacc7d52362f03,-0.584177,0.000253721,6,0.000215635,5
P_66d9095ccfab3eca,117.819,0.00026832,7,0.000203617,7
P_db073b00366ef6f,-1.32909,0.00024805,6,0.000195732,6
P_5e9b1660facde882,0.0969043,0.000841265,18,0.000868633,14
P_59784e34628d3200,-16.1073,0.000257849,5,0.000309852,5
P_4a5c0cf73ef5a0db,1.23935,0.000464582,12,0.000409144,6
P_6b0f998422a4ec30,0.114518,0.000351125,7,0.0004058,5
P_1b8dea08b27885d4,10000
-----
  3,0.060713,1500,0.046172,1500
P_322b117766dc1f6f,6662.68,0.00140038,38,0.00112316,38
P_11fa00850be3f21d,4164.74,0.000247252,5,0.000229899,5
P_68d961e9247bc53c,0.544479,0.00156776,45,0.00044857,7
P_6f707b41db8b53c3,97.8612,0.000428716,12,0.000324032,12
P_1e7442839f1fd33,36.1979,0.0476149,1500,0.0376248,1500
P_f3c151a17304418,827.117,0.000367101,9,0.000306683,9
P_208e6fdb6084382a,34.7405,0.000300721,8,0.000326008,12
P_6d138261d36c4960,9.98463,0.000372308,6,0.0011467,6
P_2bf66c0c47bd2f59,-0.179857,0.00022131,5,0.000279625,4
P_61ef17ca7ea757db,-0.830949,0.00133671,37,0.081932,1500
P_7f22a699008cf2ce,-1251.38,0.00144845,39,0.000318642,9
P_6ca305fe9daed22a,-0.414326,0.000274087,7,0.000839484,6
P_603f7f1079581d1a,5000,0.000335282,7,0.000734101,7
P_208e6fdb6084382a,81.5438,0.000239577,6,0.00018268,6
P_4aad8125b3b20791,-3.93907,0.000408885,7,0.00194697,6
P_206cfe2f4188dd31,-2300.39,0.000540298,11,0.000427738,11
P_350acba1d8e0b206,-0.0850581,0.000220217,5,0.000378378,4
P_6ca88c5c98f9fe82,-2.51489,0.000217099,5,0.000222442,5
P_668ff5f87e3d2e6,  2500
-(----)
   3,0.00207458,47,0.00459323,47
P_106fb4d82bf7375e,177.068,0.00189286,36,0.0137412,29
P_79160d2961d745d,15.1446,0.000221736,3,0.019747,210
P_5c94bc65d6a5254,-0.780416,0.000256262,6,0.000218004,5
P_6818c0f16656a3b5,11.644,0.0479749,1500,0.0356251,1500
P_2ce58c89c1b62990,61.9566,0.000300734,8,0.000280226,10
P_3c61161622dc06da,20000
-----
  3,0.000297655,6,0.000236528,6
P_49d5322b2f79676d,3372.27,0.00170684,43,0.00254416,43
P_6f91b5f2d0457e24,59.084,0.0475156,1500,0.0377791,1500
P_53a1b953ad54c111,2500,0.000274292,4,0.00215257,21
P_63ac521f304f6cac,67.9669,0.000335128,9,0.000265837,8
P_55dbffa8b6830036,1.46972,0.000252511,6,0.000233644,6
P_14a6da9819dff552,2500,0.000272578,5,0.000365875,5
P_2755c225e2381c2f,-7501.24,0.000298187,7,0.000290903,7
P_14f7e1a6527471fe,-0.330878,0.000588813,9,0.00217414,16
P_227cde5f10e049cd,-3.25659,0.000280836,6,0.000559361,6
P_33b4eb43c6fb89fa,-0.452816,0.000253564,5,0.000898645,5
P_353e7754b05b14c1,1.05578,0.000308091,6,0.000182938,4
P_6ad7f1f537ea7d4a,-0.260448,0.000220484,5,0.000421557,4
P_75c2c8374c5aecdd,-23.1893,0.000427898,9,0.000701376,8
P_2b92b1d049ed6cc6,-0.354213,0.000288613,7,0.00053125,6
P_4d8141a4912db629,33.9617,0.0480341,1500,0.0359573,1500
P_2c29557313e9d96f,2500
----
 3,0.00257102,74,0.00312764,74
P_7bda93f7fbb804ce,-0.274993,0.00196226,55,0.126142,1500
P_45c1bd926bea83d3,1664.4,0.00201016,58,0.00210363,58
P_63ac521f304f6cac,20.9075,0.000266748,7,0.000266458,9
P_5ea0998d17ad6fe8,-5.78634,0.0010528,24,0.362657,1500
P_5472cc9f26da60dd,-3.91498,0.000306678,5,0.00351817,27
P_6c5968946a545770,5823.71,0.000409146,11,0.00029952,11
P_322aebbf8cf96037,0.118984,0.00220805,49,0.00222128,23
P_6cc10a1afeed7f20,-3187.99,0.000471214,9,0.000459025,9
P_cd15df2047ce4a0,-2.97579,0.000278411,5,0.00023037,5
P_5e9b1660facde882,0.108306,0.000265258,5,0.000314372,5
P_5fc8f9f425b3ecf8,11392.6,0.000216893,4,0.000527444,21
P_64743a3061cd0b55,0.802431,0.00809055,238,0.00027101,6
P_8fad95fdd3f1c6c,3.39268,0.000960717,29,0.000371785,9
P_1552b659db70288b,2.88564,0.000960889,29,0.000279957,8
P_23c07aad09ee7328,41.9837,0.0474393,1500,0.0359176,1500
P_35ae94d4ca8e73ee,1.28431,0.000248052,6,0.000250208,6
P_48693bd23f9d714d,20.172,0.0475824,1500,0.0355588,1500
P_31497d9e80b7f2fb,-0.732094,0.000217437,5,0.000252587,5
P_5d24e883b7112af2,1.43219,0.000426188,11,0.000392826,6
P_3b8163107616145,11.3783,0.076646,1500,0.199905,1500
P_5598561352ee2173,-609.033,0.031534,766,0.0172317,186
P_457d86c5f5b1a7af,2.38899,0.00046763,10,0.00615419,45
P_308839b4a2e23f1a,0.0788478,0.000301862,6,0.000441344,6
P_1552b659db70288b,20.4699,0.000268321,7,0.000253348,6
P_3888e8b63c761903,-0.999915,0.000288612,7,0.000390898,6
P_46590e06d4a4b95a,0.350161,0.000274271,5,0.000211093,4
P_6111d476e6d15e6,10.7518,0.0478339,1500,0.0370456,1500
P_4943b94ea7891dbd,6.8705,0.000332684,7,0.00299348,32
P_433a2e90dd54647c,1.51464,0.000297174,7,0.000277177,6
P_3c61161622dc06da,  20000
-(-----)
    3,0.00025493,5,0.000202422,5
P_410f1793eb3e1023,-0.919434,0.000302418,6,0.00026548,5
P_4049e84ae5dda77c,12.8289,0.000329116,9,0.000285347,9
P_379b87bd1f7bc45f,1.06963,0.00273718,80,0.000513589,6
P_1d9ec9d61804e7c2,16392.5,0.000219394,4,0.03496,1500
P_1d9779294e70d860,-1.15271,0.000289788,7,0.000244049,5
P_7d598f8afb7b142b,26.463,0.000365444,10,0.000304397,10
P_49c01f928a179ea7,18283.8,0.0483848,1500,0.0348154,1500
P_345d4c06bd445e7e,  12500
-(-----)
    3,0.000685218,16,0.000809132,16
P_379b87bd1f7bc45f,1.47558,0.00372467,110,0.000425487,5
P_6ca305fe9daed22a,0.333429,0.000207834,5,0.000708909,5
P_582d03877d226a0d,-2.08315,0.000390103,8,0.00256013,8
P_39fe2bde799ab90,-5836.13,0.000257455,6,0.000222916,6
P_66d9095ccfab3eca,107.977,0.0470223,1500,0.0357154,1500
P_5d5ccb30b5a01d70,8324.85,0.000210925,5,0.000158417,5
P_77262b9c680732f4,2.91155,0.000250618,6,0.000200447,6
P_6ca88c5c98f9fe82,-1.11313,0.00024886,6,0.00023851,5
P_364c97fd44e6aa43,3.35775,0.000319826,7,0.00104516,6
P_1ddb9c88d9b51f5f,38.6597,0.000269115,7,0.000230029,8
P_7832d8e47253640c,3.70201,0.000235942,6,0.000342327,5
P_6ccfe50efde89153,34.6508,0.000236302,6,0.000199735,6
P_12e5b163956ba43f,1.4537,0.0565129,1500,0.00170248,6
P_1cbf2dd436f1b64,1.08739,0.0472134,1500,0.0711574,1500
P_1950fc2e619dded5,-16.8083,0.000412896,7,0.000637619,7
P_55824139ae220ee5,1.12499,0.000244496,6,0.000476799,5
P_4fcdf184b3a38386,4.0165,0.000228256,3,0.00142501,13
P_d8022592fb1499f,31.2763,0.0477035,1500,0.0376238,1500
P_d8022592fb1499f,24.8787,0.000203928,5,0.0001649,5
P_4b70e3e0da7689d5,20000
-----
  3,0.00024652,5,0.000583872,5
P_4ec4c6a6987e70f9,14.8951,0.0473876,1500,0.0391014,1500
P_287e8cb7c80d3092,18.2776,0.0480285,1500,0.0357908,1500
P_48f1993cdefbe1d4,0.295238,0.00021597,5,0.000213316,4
P_69656cf67cfbf3ba,-0.00196661,0.000250074,6,0.000444383,6
P_7fdfc673e2688828,3.74741,0.000253939,5,0.00094126,12
P_6a5b0a3f6462fe0f,0.473647,0.000397402,7,0.00704216,84
P_359cbbe6294ef42b,3.51819,0.000317948,7,0.00149321,7
P_6ccfe50efde89153,33.2223,0.000236126,6,0.000197033,6
P_39fe2bde799ab90,-4586.97,0.000260035,6,0.000222948,6
P_54861f9692c391f1,13131.8,0.000278269,7,0.000204211,7
P_494c8d0466f4374,29.1826,0.000266468,7,0.000214386,7
P_3fb89fcbe2533173,5581.53,0.0485136,1500,0.03495,1500
P_42e52188c68bc46a,5.8404,0.000236474,5,0.000361256,5
P_24f11bb7ac3b4e95,23.3599,0.000333766,9,0.000209241,6
P_3ab661537d1933b5,7.59515,0.0625157,1500,0.211909,1150
P_4b04dc8f8246a3a3,-4.93465,0.000325595,8,0.000296343,6
P_7638cd35d0a223b,-0.818449,0.000289608,7,0.000280414,6
P_32b2e9a02c7ab470,62.7209,0.0476695,1500,0.0376606,1500
P_dce5b403cb9c51d,-0.247071,0.000255461,6,0.000321811,5
P_7218b8ff6a526ad7,24.1093,0.0478863,1500,0.0378929,1500
P_6226bc1ef333e23c,-263.902,0.000215977,5,0.000398797,5
P_dce5b403cb9c51d,-0.413361,0.0024973,69,0.000370083,6
P_4c72c8631e47d3ee,16.6723,0.000303466,8,0.000261871,8
P_79db32a3bd518916,2.57302,0.000245227,5,0.00209546,9
P_5dca3a65846dc8a6,-7500,0.000793488,22,0.000785399,22
P_37740b63bf052cfa,57.9467,0.000267811,7,0.000213427,7
P_287e8cb7c80d3092,104.684,0.0002684,7,0.000204082,7
P_4049e84ae5dda77c,14.0676,0.0479316,1500,0.0410361,1500
P_7f45f3e8963ab640,1651.65,0.000244241,6,0.000180122,6
P_b0ba1e9ddd17d6e,40.0263,0.000268339,7,0.000214472,7
P_38b981bac02a29d3,-1.43437,0.000389207,8,0.00129898,6
P_9daf33d99847937,72.6038,0.000232719,6,0.000180484,6
P_e7d0c17d5b13271,69.9031,0.000267953,7,0.000204555,7
P_43687530ee7979ac,-3.60097,0.000299323,6,0.00061051,6
P_3983504992cfd8b3,0.511612,0.000313235,7,0.000450979,6
P_322b117766dc1f6f,3325.35,0.00125083,35,0.00102457,35
P_5d0cb16b66a17d6d,1.45955,0.00025264,6,0.000195873,5
P_4943b94ea7891dbd,-2.89769,0.000295142,6,0.000575323,6
P_5ae23bf20c7277c0,0,0.000450631,12,0.00161733,10
P_2ce58c89c1b62990,77.0754,0.0476784,1500,0.000272899,10
P_6c4758cc2fe36893,2.18509,0.000461167,12,0.000437521,7
P_6ad7b778ebb28eec,10.1875,0.00025996,4,0.00129242,4
P_3b22eb17ea85738c,-139.24,0.000510168,10,0.00148473,4
P_47627d6703e237ab,3.86658,0.000316938,8,0.0003821,6
P_34cf9a94b2172309,0.171156,0.000397622,8,0.00325755,15
P_63ac521f304f6cac,54.1259,0.000203781,5,0.000165586,5
P_5a42e42dde67eb3d,-2.91198,0.00025045,6,0.000539687,6
P_673d2666e81f1e8d,1.24089,0.000346846,7,0.000701847,6
P_3ee7ce4e6c5ecda1,741.9,0.0002808,7,0.000280594,7
P_553acee9367df3c4,3.42979,0.000275627,6,0.000979598,5
P_668ff5f87e3d2e6,7500,0.00244946,56,0.005476,56
P_2467b7c6a099d36,0.499285,0.0138512,404,0.0429203,580
P_257725481df2601b,6623.37,0.000245013,6,0.000181603,6
P_1329ea087d6e0b97,0.0805694,0.000441089,9,0.000589151,5
P_4a5c0cf73ef5a0db,1.14402,0.000431797,11,0.000406711,6
P_1de5c0b660fdf149,61.7733,0.000300445,8,0.000242329,8
P_55824139ae220ee5,0.874989,0.000312252,8,0.000488218,5
P_1950fc2e619dded5,-24.1812,0.00203371,38,0.119116,1500
P_11928912341dc577,12500
-----
  3,0.000499648,13,0.000582331,13
P_55824139ae220ee5,1.62498,0.000242641,6,0.000488058,5
P_4b70e3e0da7689d5,  10000
-(-----)
    3,0.00106741,26,0.00258975,26
P_39f77dd24a4c181e,35.6405,0.000781335,12,0.0395068,243
P_4ca971d3e04f36e5,-6247.91,0.00028875,6,0.000284096,6
P_2cbacc7d52362f03,-0.604196,0.000253144,6,0.000213856,5
P_2ce58c89c1b62990,41.7982,0.000268952,7,0.000324652,12
P_7638cd35d0a223b,-0.897087,0.000255064,6,0.000242205,5
P_5472cc9f26da60dd,-5.84979,0.000409671,7,0.0064904,51
P_14a6da9819dff552,20000
-----
  3,0.000316273,6,0.000419914,6
P_1babec2d41ca3e0e,18.5609,0.0478517,1500,0.0359737,1500
P_2df6edb776c5a32a,119.323,0.0490777,1500,0.0354191,1500
P_5ff9bacb7004ad70,2.17322,0.000249914,6,0.000348492,5
P_60ed17a9d7c1c9b,4.52103,0.000238057,6,0.000317611,6
P_12e5b163956ba43f,-0.347199,0.000237046,5,0.00160554,5
P_453ee61b4a392628,36.6392,0.000383083,8,0.00145995,8
P_53025cf6c94b8f7f,8.89727,0.0477596,1500,0.0410737,1500
P_490273d8d26f6180,-37.9574,0.0645814,1500,0.123191,1500
P_3911f4366007559e,-1.95031,0.000426542,9,0.000507815,7
P_7fdfc673e2688828,-20.6006,0.0985633,1500,0.0103698,146
P_56a400ba7ba77e59,0.119776,0.000353304,7,0.000941452,8
P_1d657f8f85585ca,81.2396,0.000301716,8,0.000229094,8
P_4607cfd44e287c55,0.325304,0.000353005,7,0.000472264,6
P_24aa4e3ddc6cd617,-0.344373,0.000359364,9,0.000336918,5
P_5ea0998d17ad6fe8,8.2861,0.0627486,1500,0.341079,1500
P_13ec720b0e9a9c19,1.11294,0.0474924,1500,0.071742,1500
P_48fdd7f669bc0a9d,16.6909,0.000237713,6,0.000221691,5
P_4129cdbf47ff74e,0.233786,0.000257844,5,0.000364962,5
P_7173b244acf4dd62,0.265829,0.000354461,7,0.000403316,5
P_74df775bbd5383f7,-7500,0.000712442,19,0.00205043,19
P_cd15df2047ce4a0,-2.58162,0.000277594,5,0.000231869,5
P_23c07aad09ee7328,108.191,0.000332681,9,0.00025381,9
P_a0afe342cbe8929,-8333.18,0.000421888,9,0.000392562,9
P_234dcb8428bf30d6,7917.45,0.00328421,78,0.000572625,15
P_61d71aa7f0bd7a04,-0.0565026,0.0905491,1500,0.000284298,3
P_4e3b08e8c62c7f15,-1.1548,0.000269555,6,0.000226165,5
P_77262b9c680732f4,2.15545,0.000216994,5,0.000174988,5
P_630a04c7034fd306,42.1862,0.0474474,1500,0.0360026,1500
P_362502cd6b5d9f66,3954.6,0.000690892,15,0.000619936,10
P_73c7cdaed94f6434,0.130021,0.000399127,8,0.000922407,8
P_1919539b83003370,0.151181,0.000303894,6,0.000463017,6
P_2786bd386db8eee5,0.356836,0.000396104,8,0.000609103,7
P_53025cf6c94b8f7f,19.985,0.000238621,6,0.000207721,6
P_7fdfc673e2688828,-30.3399,0.000464537,10,0.00990677,139
P_7d598f8afb7b142b,8.40985,0.0479545,1500,0.0392649,1500
P_82ce5362797b520,205.531,0.000408988,11,0.000300683,11
P_f3c151a17304418,10000.,0.000257993,6,0.000219132,6
P_e7d0c17d5b13271,54.6091,0.0475646,1500,0.0359948,1500
P_5d0cb16b66a17d6d,1.72535,0.000223526,4,0.000194775,5
P_5ff9bacb7004ad70,1.03253,0.000250432,6,0.000362877,5
P_4b70e3e0da7689d5,10000,0.000248866,5,0.000575819,5
P_1ed02a5809cee69e,16.3879,0.0477321,1500,0.0393452,1500
P_6dc5742367a4c8c7,2.14981,0.000282612,7,0.00044255,5
P_7b211214a5d60464,0.568195,0.000442358,9,0.000700578,6
P_3fb89fcbe2533173,5353.91,0.0489431,1500,0.0349752,1500
P_6ca305fe9daed22a,-0.663578,0.000302622,8,0.000844054,6
P_3911f4366007559e,-1.41441,0.000385853,8,0.000453458,6
P_7b39c2bf10c8e206,2706.84,0.000366263,9,0.000498291,9
P_2d5a883d2929d915,-2.30752,0.000325742,7,0.00109508,5
P_25bab460f0e4482a,-5000,0.000217831,5,0.000211475,5
P_7f6508557fcc0299,12500
-----
  3,0.00025292,5,0.000198773,5
P_fa886bb4aaad2f5,4.46088,0.000216346,5,0.000159899,5
P_356c3874077657e3,-4.49701,0.000248569,6,0.000567013,6
P_208c5de0c569e162,56.7808,0.000304043,8,0.000242306,8
P_68d3745471fb7b25,0.325108,0.000708697,15,0.00216668,18
P_248ce51705f9710a,9164.04,0.000219407,4,0.000442756,17
P_3b3cdb24f5f9c317,-4.0972,0.00038845,8,0.000856643,7
P_71c07a846ad6db09,5.8167,0.0482349,1500,0.0377955,1500
P_4747865f8b74b87b,-3.10749,0.000259857,6,0.000233683,6
P_31497d9e80b7f2fb,-1.09676,0.000291531,7,0.000254451,5
P_248ce51705f9710a,5962.32,0.000344398,9,0.00025058,9
P_39f396f95911d5c5,93.0256,0.000333031,9,0.000253485,9
P_6c4758cc2fe36893,0.72655,0.00028953,7,0.000403109,6
P_398b2d1cf056095f,14.5229,0.000265638,3,0.347138,1500
P_6ee2bcca1df2d8ad,-0.245045,0.000254818,6,0.000406271,5
P_7b39c2bf10c8e206,-1184.73,0.000401731,10,0.000532287,10
P_7215fd25bfff5e58,107.097,0.000332041,9,0.000250753,9
P_308839b4a2e23f1a,0.0599569,0.000263251,5,0.000300277,4
P_1d657f8f85585ca,39.3519,0.000269712,7,0.000206257,7
P_20c84a02474f56e,831.377,0.00903456,229,0.000696375,15
P_5d24e883b7112af2,0.636529,0.0003237,8,0.000402511,6
P_11928912341dc577,10000
-----
  3,0.000467515,12,0.000540336,12
P_7e7ee7e7bb056614,0.263852,0.000333758,6,0.00200871,6
P_27dd7a931a8f192c,2500
----
 3,0.000587882,15,0.000510255,15
P_73c7cdaed94f6434,0.111046,0.000264927,5,0.000601251,5
P_5a895185bd87f531,59.9415,0.000171108,4,0.000132379,4
P_4b04dc8f8246a3a3,2079.43,0.00124282,34,0.000403106,10
P_518d8442ab0ada6b,45.0416,0.000304068,8,0.000277874,10
P_d0f43b667edc090,0.141381,0.000710467,15,0.00209908,10
P_59784e34628d3200,-1.74411,0.000257756,5,0.000306707,5
P_8fad95fdd3f1c6c,6.46208,0.000679779,20,0.000306341,7
P_735251cdb08ab67d,4407.,0.000219315,4,0.000464176,18
P_3ff9afd8bfae8bc3,0.132754,0.000263571,5,0.000421831,5
P_68d961e9247bc53c,0.665475,0.00189631,55,0.000446988,7
P_5dca3a65846dc8a6,5000,0.00022607,4,0.000832353,23
P_4ed8cef90a6249b8,6.32528,0.000294224,6,0.000634008,6
P_6d138261d36c4960,-0.88387,0.000317316,5,0.00099883,5
P_410f1793eb3e1023,-1.74907,0.000219527,5,0.000225289,5
P_5c1b7e9f28f0a96d,6943.56,0.000246367,6,0.000181394,6
P_63833f6b691dd7bd,0.0831945,0.000308296,6,0.000495245,6
P_6c5968946a545770,10479.3,0.000220469,4,0.00100601,41
P_3d3172ce9768f7ff,4583.33,0.000319923,8,0.00031325,8
P_78c152c28f50d20a,5000,0.000335774,7,0.000342202,8
P_759229abcd28b540,-5231.44,0.00176327,32,0.00317661,32
P_6b0f998422a4ec30,0.05604,0.000307953,6,0.00037058,5
P_3b3cdb24f5f9c317,-3.21246,0.000470093,10,0.000824803,7
P_49edea831eac2249,554.844,0.0523734,1500,0.112291,1500
P_6ad7f1f537ea7d4a,-0.551564,0.000254219,6,0.000492677,5
P_53025cf6c94b8f7f,4.73937,0.0478501,1500,0.0412775,1500
P_7bda93f7fbb804ce,-0.0717374,0.000536086,14,0.000772294,8
P_287fc41ced057337,-26.7383,0.000266207,5,0.00155935,5
P_5e38b148e9be78a5,-27.6566,0.000417326,7,0.000924896,7
P_97d90abda0eda29,2616.8,0.000958448,22,0.00125375,22
P_49e5fb475197a39d,0,0.000561501,11,0.00188541,29
P_5598561352ee2173,-305.491,0.0154574,384,0.0087208,94
P_13fb43469dd07931,67.1407,0.000237204,6,0.00039419,15
P_410f1793eb3e1023,-1.15647,0.000256134,6,0.000226038,5
P_2c6da3dad24df356,32.8251,0.000397621,11,0.000318013,11
P_356c3874077657e3,-4.84069,0.000315475,8,0.000565671,6
P_3bfb856a00cc5e7e,1.31303,0.000466505,8,0.00462473,39
P_4b70e3e0da7689d5,10000
-----
  3,0.000286295,6,0.000663548,6
P_515e30cd4bf3a203,26.4472,0.000204083,5,0.000171556,5
P_553e04c2afb72c54,-49.3556,0.000335177,6,0.0261176,198
P_53d1edba8427a44f,10000
-----
  3,0.000452304,10,0.00088264,10
P_3035e976410d85ff,7.90651,0.00813808,205,0.0417437,227
P_5ea0998d17ad6fe8,16.495,0.000729604,15,0.11061,460
P_4670546aef927444,-49.8561,0.000398951,6,0.00118902,6
P_57c602b0fd807a6b,25000
-----
  3,0.000333042,8,0.000610867,8
P_5e9b1660facde882,0.0893032,0.000443946,9,0.000539293,9
P_11d54e57b5b1b7d0,34405.9,0.000441481,12,0.00032444,12
P_234dcb8428bf30d6,5001.88,0.00328816,78,0.00060772,16
P_44950a809fe20184,19.5283,0.0478778,1500,0.00025409,7
P_1b8dea08b27885d4,-2500,0.000252125,5,0.00019749,5
P_6b76d8d5b88f4bfd,1.58868,0.000596305,9,0.00376278,36
P_11748d8ea095e212,38.6881,0.000237599,6,0.000190783,6
P_227cde5f10e049cd,1.55389,0.000202475,4,0.000405482,4
P_7629e81f67f5aa0a,104.981,0.0472376,1500,0.000230423,8
P_42e52188c68bc46a,4.87686,0.000237012,5,0.00036652,5
P_124b93cdb1863207,-378.693,0.00192555,45,0.00594946,45
P_6a5b0a3f6462fe0f,0.0123343,0.00025179,3,0.0013529,15
P_6c5fdc370e078504,0.250707,0.000348643,7,0.000382606,5
P_cd15df2047ce4a0,-3.36996,0.000267859,6,0.000222168,6
P_7173b244acf4dd62,0.160221,0.000397412,8,0.000392731,5
P_75589d8ad93e2435,-5912.43,0.0292258,706,0.0856958,953
P_6bcac8ec010da503,3922.5,0.000219779,4,0.000531511,21
P_7638cd35d0a223b,-0.503899,0.000288484,7,0.000283627,6
P_61ef17ca7ea757db,-0.601823,0.000992725,27,0.000422987,6
P_fdac17d82fd08ae,0.417686,0.00021966,5,0.000280693,4
P_8fad95fdd3f1c6c,9.093,0.000428844,12,0.000275154,6
P_20f55c0c549a3068,10000,0.000711833,19,0.00098707,19
P_46c9bcfe5de8ccc4,2.06628,0.000429689,12,0.000460161,8
P_77fbaa7742a665e9,-1.2614,0.00057014,15,0.000258689,5
P_61ef17ca7ea757db,-1.01425,0.00158389,44,0.000405885,6
P_5308297c687e8c07,-8.85432,0.000392008,8,0.301334,1500
P_36dd4c16177b360e,-2501.84,0.00081662,19,0.00113291,19
P_6ad7b778ebb28eec,5.35081,0.000363351,6,0.00183766,6
P_6226bc1ef333e23c,-148.473,0.000250233,6,0.000460904,6
P_6df524809c0e17b4,-5834.,0.00048147,12,0.000392002,12
P_1ee73b659afbaf7a,62.491,0.000269241,7,0.000205982,7
P_62ec84005831faf4,-11.2115,0.000215498,4,0.000209236,4
P_582ba632776f0cb9,37.9989,0.000333629,9,0.0393044,1500
P_1b8dea08b27885d4,10000,0.0608854,1500,0.0457879,1500
P_6988dee1334a79b2,-1.28335,0.000282553,7,0.000572024,6
P_f580d7fa9e4f7cb,6.61528,0.0792044,1500,0.156463,1500
P_2bf66c0c47bd2f59,-0.697933,0.00239137,67,0.000381695,6
P_1d657f8f85585ca,84.2316,0.000367923,10,0.000250168,8
P_23c07aad09ee7328,53.0183,0.000206178,5,0.000157818,5
P_379b87bd1f7bc45f,1.55677,0.00397139,116,0.000497072,6
P_55824139ae220ee5,0.249997,0.00027925,7,0.000576041,6
P_542ca16c3c2f73f2,-10000.,0.000774291,21,0.000737298,21
P_fdac17d82fd08ae,0.347458,0.00018445,4,0.000282838,4
P_1c46894ea0b616f3,3.84969,0.000269346,7,0.000423155,7
P_44ba500564ce5deb,43.9986,0.000269995,7,0.000206749,7
P_124b93cdb1863207,-221.962,0.00117396,27,0.00365364,27
P_5ff9bacb7004ad70,3.80277,0.00124471,35,0.000404387,6
P_1a88481effcaeefe,-3.61161,0.000249266,6,0.000346543,5
P_248ce51705f9710a,10764.9,0.000220128,4,0.000578386,23
P_38b981bac02a29d3,-49.3145,0.000433308,9,0.00932914,49
P_5fc8f9f425b3ecf8,2635.7,0.000276826,7,0.000202775,7
P_2f78fde2e9dd4115,104.917,0.000235125,6,0.000182825,6
P_3983504992cfd8b3,-5.36716,0.000237075,5,0.000384893,5
P_188a3c619fb6985c,0.448298,0.0662889,1500,0.358272,1500
P_14221c72c9a50719,15180.1,0.000218269,4,0.000346066,13
P_3703086e324e0ec7,11.5051,0.000300649,6,0.000417766,6
P_39f396f95911d5c5,102.192,0.000236811,6,0.000182807,6
P_5ae23bf20c7277c0,  10000
-(-----)
    3,0.00169095,49,0.00724791,49
P_4fcdf184b3a38386,3.3989,0.000788102,17,0.00152297,17
P_31497d9e80b7f2fb,-1.14234,0.000226418,4,0.00025461,5
P_308839b4a2e23f1a,0.0707517,0.00030665,6,0.000305209,4
P_4cf52238ebee3723,-882.401,0.000320845,7,0.000330196,7
P_5c72070d7a6203ce,2.48229,0.000269307,7,0.000328941,5
P_7b1db6d9b3415b5c,-5000.44,0.0141353,359,0.00408712,50
P_188a3c619fb6985c,0.287809,0.000309905,6,0.00176078,6
P_6818c0f16656a3b5,35.5937,0.0478516,1500,0.0356323,1500
P_75fce041f1f7c7da,14898.6,0.000219449,4,0.00135368,56
P_5c72070d7a6203ce,0.502844,0.000300105,8,0.000361123,6
P_975a145410dd91,1219.74,0.000335732,8,0.000253661,8
P_cd15df2047ce4a0,-2.35638,0.000325974,6,0.000272315,6
P_48693bd23f9d714d,87.9927,0.000236494,6,0.000182027,6
P_dce5b403cb9c51d,-0.479877,0.00509513,143,0.000517032,7
P_5c731d321e4f92bd,6.10997,0.0479668,1500,0.0390784,1500
P_5ae23bf20c7277c0,  12500
-(-----)
    3,0.000421362,11,0.00174931,11
P_3c8eb5511f121251,-0.750258,0.000326068,8,0.000494699,6
P_1a88481effcaeefe,-2.80937,0.000215836,5,0.000329375,5
