Problem_ID,y_Target,Newton_absTime,Newton_iterSteps,GMGF_absTime,GMGF_iterSteps,x0,f(x0),f'(x0),f''(x0),kappa
P_46a963189f2a723e,-2.42543,0.000737,9,0.000836,6,8.214299187872086,4.48995142601466,1.2982896042261205,-1.1600610230967805,-1
P_3e3bdb4d89f9ef09,1.73751,0.000574,8,0.131543,1500,4.194393182326317,3.3715025929566425,-0.262108701106401,-0.1960418102700547,-3
P_2c6da3dad24df356,10.6754,0.00083,15,0.000494,15,117.89352821645932,60.2688866169533,0.10967413144490032,-0.002381170020320416,0
P_d8022592fb1499f,39.8066,0.000323,6,0.000264,6,189.04281918164088,32.018377245352575,0.07199774623774573,-0.00012244313512481015,0
P_6ee2bcca1df2d8ad,-0.435211,0.000572,10,0.000537,5,2.181378362223416,-0.15417467129821966,0.2017957866274961,-0.22044722579751005,-5
P_46c9bcfe5de8ccc4,3.98132,0.000376,7,0.000428,5,60.6821571030066,4.583111224232248,0.021031304292108626,-0.0007543829483881688,-2
P_1ca47e554c4304af,-2.73964,0.000328,5,0.00289,5,0.9856576846818283,-2.8820300954749767,-8.717873762994397,253.74809950913067,3
P_603f7f1079581d1a,-2500.0,0.000621,9,0.001071,9,-1.3880062349758404,1672.071226486996,-14225.919224914456,108135.6975751236,0
P_46a963189f2a723e,-0.496245,0.000597,7,0.000832,6,8.214299187872086,4.48995142601466,1.2982896042261205,-1.1600610230967805,-1
P_188756fcc1d8a479,-2085.05,0.000775,15,0.000608,15,-1.4834606698309507,-71.06400311076965,378.0115536074366,-1790.7012978850364,0
P_3a7e758a0243d768,-4.18374,0.000338,6,0.000664,6,1.1761376603160016,1.104724628384493,20.13202291731013,-51.35723745916468,0
P_417e1ae80c9de3bc,16.6717,0.000883,13,0.003624,13,2.79802836648269,4.693455319373718,-2.432432523487817,0.8556860297600467,0
P_44950a809fe20184,21.2286,0.000461,8,0.044577,1500,104.61117283509921,23.206559580184006,0.024687326549857582,-0.0008193389398723067,-1
P_5fc8f9f425b3ecf8,11392.6,0.000338,4,0.000602,21,312.076307494851,1531.7976002667956,-58.11904799914273,2.5776040183380946,0
P_48fcf25056008126,0.224274,0.000367,7,0.00044,5,0.5765002713283351,0.6150764569871277,-2.224048416295986,7.977660180769167,2
P_338e8a442fc6b355,64.5175,0.000402,8,0.000314,8,14.828640407757462,14.105177750239939,0.5352227104010592,-0.0048930132218376774,0
P_563a3add2adb8588,2277.74,0.000397,8,0.000294,8,257.928838781833,6228.376783087018,-294.65804444385554,16.224767489640815,0
P_2f78fde2e9dd4115,120.582,0.000351,7,0.000273,7,188.88999762871072,88.49400835445621,0.26487832663491295,-0.0014365773973063903,0
P_4c72c8631e47d3ee,34.8443,0.000373,5,0.000252,5,549.2765061410655,38.0581729575863,0.0260996369727422,-4.4713068745064115e-05,0
P_55dbffa8b6830036,1.27774,0.00037,7,0.000312,6,0.7806619947384972,2.7548484262396964,-0.6926662514834354,0.17416077464523566,0
P_54c3b3d96c8be28f,-10000.0,0.002035,51,0.004439,51,-1.1118885176049744,-1.5921818939272314,20.399984827973004,-151.66543563529868,0
P_5ff9bacb7004ad70,0.869576,0.00041,6,0.000471,5,1.1138366374033817,1.637445313212949,-1.4652897512812115,1.311234053366232,1
P_3c8eb5511f121251,-0.671284,0.000438,8,0.000604,6,1.2339059411053874,-0.1876824011103197,0.3885199081013574,-0.7168887377600761,-5
P_3fb89fcbe2533173,3077.76,0.000373,6,0.000244,6,252.79183518110415,5752.468719592065,-234.23634948233683,11.391129605440975,0
P_433a2e90dd54647c,1.84326,0.006807,188,0.000371,6,3.0795711285083662,0.7466023328755165,-0.2893238317332143,0.11211896336619974,1
P_6b76d8d5b88f4bfd,2.80301,0.000593,7,0.001034,9,0.22316339835385968,-0.02314157554124034,4.121507517363356,-104.63935209531829,-6
P_735251cdb08ab67d,6900.26,0.000441,4,0.035613,1500,322.56392887011515,615.1756874495082,-23.400394950409854,1.0352072053891186,0
P_11d54e57b5b1b7d0,3268.99,0.000344,6,0.000247,6,281.43699892391936,6553.308518449604,-327.98307362339244,18.745825845055894,0
P_155c32f4ae9512d2,135.99,0.000322,6,0.000253,6,1385.0986781783129,138.4280217144959,0.01106450020295874,-2.7961789049230582e-05,0
P_248ce51705f9710a,2360.38,0.00034,6,0.000244,6,320.9501391130625,1913.3990721946145,-37.93745169193444,0.988602672712373,0
P_6ca305fe9daed22a,-0.912829,0.00045,8,0.00112,7,3.8549361211283077,0.7634043625965844,261.7918729379981,-125267.29050682217,-2
P_136202a179685817,4.38938,0.000321,6,0.00036,6,36.645333582505856,6.3323803609338825,0.10602716579699067,-0.0026288099840863443,0
P_2c2c65ca08f48299,-0.0264235,0.000644,10,0.071183,1087,1.347424864641443,-0.003592204939469384,0.014372907260454535,-0.055225357053780386,-25
P_5e05284159050d05,0.582541,0.000408,6,0.004423,22,1.6320207384956191,1.6369721130213577,8.800796566806879,20.165448219728567,0
P_1ddb9c88d9b51f5f,-1.86754,0.000458,8,0.000344,10,1707.7106258821132,98.37776556316325,0.023527542363769572,-2.4840670750665174e-05,0
P_2467b7c6a099d36,0.776524,0.023143,665,0.111651,1500,2.783431734761459,0.013069578001469554,-0.023798357188180932,0.04333436051206556,25
P_60ed17a9d7c1c9b,3.25293,0.000495,7,0.00045,7,10.471842732823703,4.235915240252797,0.23184739730315954,-0.02271959491230334,0
P_15b7517656d89fc6,87.0716,0.000492,10,0.000747,26,802.3277400639377,133.1086796449149,0.011541757954273353,-6.111997081687422e-05,0
P_11d54e57b5b1b7d0,6099.62,0.000498,5,0.000235,5,281.43699892391936,6553.308518449604,-327.98307362339244,18.745825845055894,0
P_2f528361dd3ea780,17.8121,0.000649,13,0.000339,7,37.69626233186872,23.6170321612594,0.0716619279572491,-0.006529994698862219,-1
P_6977250d083ed3fa,5000.0,0.000386,7,0.000501,7,-4.298433215273121,27103.094239749407,-44151.28596816435,61630.79827087408,0
P_1c0357fe4d8a9a74,6.16401,0.001119,9,0.001869,21,0.1452289147480382,1.1152210474081818,4.7589064270077905,-2088.325505032866,-25
P_2d5a883d2929d915,-1.94206,0.000447,7,0.001458,6,-6.161098078049832,-5.537214841235519,-4.921724270819065,20.858134015700006,1
P_38a74833335b6c8f,0.114295,0.000521,7,0.000476,5,0.256083741147874,0.0635674272538484,0.19333985704752488,-0.37972262649106336,-10
P_494c8d0466f4374,46.6194,0.000322,6,0.000263,6,17.897278337093226,46.97145477398198,1.0199767155843067,-0.09485864968788506,0
P_26aaa5da622880bc,32.0474,0.001549,38,0.000393,10,38.60630513359588,43.89716443054775,0.04359703218405083,-0.0054742072931315035,-3
P_75589d8ad93e2435,-1179.36,0.024733,591,0.149629,1500,-4.5492788100784765,3.9355260211469396,0.11607742277574587,-9.660668628793582,-25
P_453ee61b4a392628,64.5892,0.000608,6,0.001339,6,-9.56101704980831,240.12731203770133,-99.74673213127205,22.224054387198244,0
P_79160d2961d745d,6.23901,0.000453,6,0.004738,47,0.10754567600793896,-16.790263843127537,115.69791858870005,7638.8207826675025,1
P_3b06ed5c4b09ea0,-2.21428,0.000445,7,0.001777,7,3.0705780310541826,-2.8285439324811046,-0.17195762109160773,0.8155618291247916,25
P_1ed02a5809cee69e,29.1661,0.000483,8,0.000326,8,140.90944941798955,40.483490617127615,0.09726989643068673,-0.0012976429429051041,0
P_26aaa5da622880bc,8.29033,0.003589,105,0.000488,12,38.60630513359588,43.89716443054775,0.04359703218405083,-0.0054742072931315035,-3
P_6ccfe50efde89153,34.6508,0.000364,6,0.000273,6,757.4759198860838,39.78400963212117,0.018979852424346945,-1.9988507598184116e-05,0
P_59c24d5718f26c0,-3.66736,0.000363,6,0.000297,6,3.0050458246569196,-2.675343722382755,0.4209616978163478,-0.0662377508900403,0
P_2c4a2fd8a510c8e3,0.260105,0.000366,4,0.002109,4,7.503154199534599,-0.08420591366343248,-10.714854698803686,-1.3746526214964527,0
P_24aa4e3ddc6cd617,-0.550996,0.000684,11,0.000496,6,0.7072954729852032,-0.08349812962253902,0.39999105062676077,-1.9126907914597253,-12
P_24fe5a204c32e486,-0.834637,0.000344,5,0.003686,6,0.38056298498885965,0.0018635197731613291,0.04407068939021773,0.926430537593237,25
P_38ed4e2093bd8b7e,-2.71345,0.000546,7,0.000589,6,9.793847264297803,1.2260055656018087,5.537295283599638,-17.968137432013187,-1
P_48693bd23f9d714d,103.644,0.000482,8,0.00031,8,423.23577891693276,45.71266839840416,0.09367496698005646,-9.722695314699599e-05,0
P_944be7bb2ee0d73,-0.843737,0.000392,5,0.000308,4,3.659578259334067,-0.8163462366149028,0.09913459306805689,-0.012038602129803488,-1
P_13fb43469dd07931,59.198,0.000474,6,0.000518,17,1205.636386036009,114.90623536868912,0.012136650527331027,-3.165179735686175e-05,0
P_136202a179685817,9.29944,0.000358,7,0.000417,7,36.645333582505856,6.3323803609338825,0.10602716579699067,-0.0026288099840863443,0
P_57c602b0fd807a6b,2500.0,0.000541,9,0.000785,9,-7.872838849285305,90735.31331040175,-57626.78951013536,29276.86066227721,0
P_3035e976410d85ff,5.41687,0.000378,6,0.004224,19,8.50807860001202,-0.3763314070976622,-5.9695045944529666,7.384901952257639,0
P_39f77dd24a4c181e,15.3598,0.085692,1500,0.103338,647,-3.348789435007866,1.4686030465612765,-11.532222674072116,-7.31660060960682,0
P_7c1c1ecd62dd9284,5570.23,0.000321,4,0.001411,55,348.3829029200297,708.152440882317,-16.262970683808557,0.46684748257313213,0
P_53a1b953ad54c111,5000.0,0.000324,3,0.006087,60,2.99002247570008,-37070.34283802192,-75242.59111754679,-123175.10121883209,0
P_f3c151a17304418,1661.02,0.00045,8,0.000354,8,-2.292667631157805,20043.0380511394,-87493.22582124211,343501.45047976205,0
P_1de5c0b660fdf149,56.5454,0.000415,9,0.000338,9,205.32968552216755,68.92546132248755,0.054961668576208655,-0.0007878073224403039,0
P_2b92b1d049ed6cc6,-0.320478,0.000486,8,0.000638,6,1.6104891146853344,-0.09838729667684022,0.1880751659602227,-0.31296218703568435,-9
P_76016361889e9b12,-0.151949,0.000973,20,0.000649,7,1.3397028080485036,-0.010674583999175377,0.041913758386578084,-0.15868056383362358,-25
P_37740b63bf052cfa,69.4189,0.000416,8,0.000318,8,192.98497430451062,26.862657168752044,0.05317192172766655,-5.6678431254534066e-05,0
P_2467b7c6a099d36,0.554733,0.016434,456,0.111405,1500,2.783431734761459,0.013069578001469554,-0.023798357188180932,0.04333436051206556,25
P_77262b9c680732f4,2.32347,0.000315,5,0.000244,5,2.4856419686599747,1.93707700002601,-0.41398860185095576,0.08847689712913213,1
P_7e7ee7e7bb056614,0.263852,0.000429,6,0.002258,6,4.316091366115302,-0.9897107949030817,-0.7747399013692394,4.521958184690318,8
P_433a2e90dd54647c,0.528774,0.000468,6,0.000401,5,3.0795711285083662,0.7466023328755165,-0.2893238317332143,0.11211896336619974,1
P_82ce5362797b520,205.531,0.000515,11,0.000365,11,341.6911230851656,44.58623413753327,-1.4327620788543358,0.05442757709466621,0
P_6df524809c0e17b4,-8333.6,0.000707,13,0.000499,13,-1.6192952519139148,-495.87481934505985,3067.586536317029,-17029.986809789763,0
P_15b7517656d89fc6,39.9699,0.000574,10,0.001265,47,802.3277400639377,133.1086796449149,0.011541757954273353,-6.111997081687422e-05,0
P_1de5c0b660fdf149,61.7733,0.000392,8,0.000309,8,205.32968552216755,68.92546132248755,0.054961668576208655,-0.0007878073224403039,0
P_3b62c8dc978c8dda,13.304,0.000389,8,0.000369,6,127.15259559949243,10.91989282023905,0.03602734361423729,-0.0004371338143102422,0
P_3911f4366007559e,-6.23755,0.00052,8,0.000913,12,0.27939883386341513,0.19170664894208023,0.560840247340634,-50.02068301081577,-25
P_5d0cb16b66a17d6d,1.1273,0.000342,6,0.000279,5,2.722550274179948,0.9132620661908214,-0.29105144403660355,0.09275644550651056,1
P_2c6da3dad24df356,35.2862,0.000524,10,0.000373,10,117.89352821645932,60.2688866169533,0.10967413144490032,-0.002381170020320416,0
P_574c455d7f646d6b,4.80026,0.000341,6,0.000748,6,1.4318609336588626,1.6218485597914731,4.139358779454238,14.146376558417328,1
P_34cf9a94b2172309,0.237996,0.105903,1500,0.002548,9,3.7118349579222887,0.213273987110705,-0.04315570150951526,0.07555087529076097,25
P_55dbffa8b6830036,2.42961,0.000308,5,0.00026,5,0.7806619947384972,2.7548484262396964,-0.6926662514834354,0.17416077464523566,0
P_36a677eb2560ef4b,9.40324,0.001161,29,0.000388,8,48.43521159356547,17.108911274163248,0.02529517572748797,-0.002117004482029894,-3
P_4cf52238ebee3723,-1486.98,0.000418,7,0.000413,7,-9.349631508175303,-3945.043528264705,2611.153711460477,-1101.0013044931654,0
P_655ffebc9665005d,1.06626,0.000422,6,0.000517,6,0.013906777207461057,3.2797242585462363,-114.39019103907879,-29.198118858839734,0
P_7244d7e986dc98e5,-1.09911,0.000355,6,0.000339,5,3.225483333864391,-0.7198233913962648,0.2479721888318932,-0.0854240181258983,-1
P_68d3745471fb7b25,0.20891,0.00076,8,0.000559,3,3.2274140517979344,0.31958868199549423,-0.014355662512818305,-0.0614903174860842,-25
P_38ed4e2093bd8b7e,-2.16999,0.000526,7,0.000585,6,9.793847264297803,1.2260055656018087,5.537295283599638,-17.968137432013187,-1
P_71c07a846ad6db09,44.7602,0.000354,7,0.000284,7,223.548706400456,22.869927973031537,0.11747842257208753,-0.00029697079692877836,0
P_4299dd0fb13581f9,-379.265,0.000518,5,0.000366,5,7.8085047726788375,-433.3749308395582,-166.15024048555762,-28.451793033335576,0
P_171d502605a1514d,-2.85404,0.000499,7,0.002588,7,8.42542616329731,2.325439297261107,2.1924508778737026,-0.7595362391837521,0
P_338e8a442fc6b355,54.3281,0.000371,7,0.000286,7,14.828640407757462,14.105177750239939,0.5352227104010592,-0.0048930132218376774,0
P_38a74833335b6c8f,0.0978819,0.000405,6,0.000476,5,0.256083741147874,0.0635674272538484,0.19333985704752488,-0.37972262649106336,-10
P_5e05284159050d05,3.61495,0.000327,5,0.006218,33,1.6320207384956191,1.6369721130213577,8.800796566806879,20.165448219728567,0
P_639af7495bdb8633,34499.0,0.00036,4,0.001428,56,294.7746920550783,2731.1665506412132,-140.82882639619172,8.217145162410251,0
P_14221c72c9a50719,150.193,0.000435,9,0.000316,9,281.91158333850734,2564.6037958048064,-135.33933422271932,8.102285130489049,0
P_4ed8cef90a6249b8,7.79313,0.000428,7,0.000848,7,0.31250738684392765,0.07056628974737514,-42.46780255685123,578.98533278237,0
P_44ba500564ce5deb,95.9743,0.000406,8,0.000298,8,60.033232400372526,-4.753793105280522,0.23089904577667553,-0.00048310351762970925,0
P_31497d9e80b7f2fb,-1.09676,0.000378,7,0.000351,5,2.4876914854495515,-0.6069304651536732,0.20443201364482963,-0.0688587088675769,-2
P_7215fd25bfff5e58,75.6072,0.000714,16,0.000486,16,48.69914470849629,117.78455174422218,0.26892406769434,-0.019279757510656303,0
P_5c8f8531e039a39b,54.4128,0.000352,7,0.000284,7,1151.2167055644159,67.6499620312295,0.01416204253177889,-2.3349598725594286e-05,0
P_183f67c9b3beb5d2,0.675012,0.001862,43,0.000516,6,1.400785032543725,0.016219918988525737,-0.0630248270902306,0.24463744905408927,25
P_26aaa5da622880bc,35.4413,0.001199,29,0.000351,9,38.60630513359588,43.89716443054775,0.04359703218405083,-0.0054742072931315035,-3
P_475b723357e04ef1,6718.91,0.000304,5,0.000219,5,271.0035570802525,5926.207179440234,-170.11784209261188,6.138872510022019,0
P_61ef17ca7ea757db,-0.510172,0.001036,23,0.000532,6,7.16245795056787,-0.028851398159210808,0.01716070263320138,-0.009924032991453204,-25
P_59784e34628d3200,3.78021,0.000506,7,0.00052,7,0.04328333312337945,-14.401757138253908,471.1693394119477,5716.362004826073,0
P_11fa00850be3f21d,10000.0,0.000469,7,0.000378,7,1.5831934093292865,3265.3045509237,17666.97401382627,85028.0562452008,0
P_7bda93f7fbb804ce,-0.0478249,0.000429,8,0.000764,7,2.2541485954092995,-0.006508332123148016,0.01805175352246463,-0.04853809633284922,-25
P_6dc5742367a4c8c7,1.24615,0.000347,6,0.000647,6,3.2399321708615947,0.6451157464021732,-0.4417467764659848,0.2629003189255318,1
P_1d657f8f85585ca,42.3439,0.000409,8,0.000297,8,70.1720097366944,63.133196564174185,0.4222128425775952,-0.008189102705131355,0
P_588f3bf3c82bd05e,34527.3,0.000525,11,0.000363,11,285.92249174758,6949.2243187676495,-363.74770520412017,21.584259205863116,0
P_52cb00726dafd64c,5630.79,0.000433,9,0.000318,9,309.234928039878,2288.8133926345226,-55.725163716503914,1.7171331979557474,0
P_359cbbe6294ef42b,1.3546,0.000417,7,0.001897,8,-8.982758263486026,4.96466191200008,0.6713385300987844,-8.843122744597148,-20
P_55d39f3bb8bd9cf1,0.574786,0.000389,4,0.001,7,4.868144618448023,0.5093836236344463,0.45281245256669594,0.06539153006032004,0
P_5dca3a65846dc8a6,7500.0,0.000415,4,0.001312,34,-1.708180867455816,17.210331519442086,-43.72575650097806,99.92104749845777,0
P_43687530ee7979ac,-5.02609,0.000438,7,0.000813,7,0.07538733369603007,1.575897752371052,126.45407762808804,-7051.662407908188,0
P_12d7f435de135fc2,-1.00118,0.000338,6,0.000443,5,0.39221415093036605,-0.7063589091736489,3.6307838463494835,-14.398819580532649,-1
P_5645486e49215812,-1.76307,0.000516,6,0.001449,10,6.164585412927501,4.1458730836027815,-5.97039409188978,-4.222949532626339,0
P_39a7bcb71550a951,8333.45,0.002993,79,0.001445,32,-0.7087942197536101,0.6467344082132415,-0.2898917470180108,12.780282066375284,25
P_24aa4e3ddc6cd617,-0.344373,0.000556,9,0.000434,5,0.7072954729852032,-0.08349812962253902,0.39999105062676077,-1.9126907914597253,-12
P_75589d8ad93e2435,-6504.06,0.034366,776,0.101277,1103,-4.5492788100784765,3.9355260211469396,0.11607742277574587,-9.660668628793582,-25
P_2ae0928e72108cf9,0.440228,0.000445,7,0.001281,7,0.3548127740927419,-3.507784224663965,35.03225741898757,579.2034132650912,0
P_2467b7c6a099d36,0.11115,0.001542,38,0.00067,6,2.783431734761459,0.013069578001469554,-0.023798357188180932,0.04333436051206556,25
P_4ec4c6a6987e70f9,38.6795,0.000411,8,0.000349,8,53.29794291239796,21.410380861467488,0.269245755729611,-0.0038047836815267165,0
P_2a61de3747f749c4,418.364,0.000338,5,0.000475,5,1.4288773893499318,475.56699439507634,4061.9461028388278,32110.62174088604,0
P_7f22a699008cf2ce,-2917.78,0.001834,44,0.000426,10,-0.8439233091279341,-1.9573240846011897,8.505735035905879,-80.99211428706293,-1
P_4a5c0cf73ef5a0db,1.81136,0.000694,15,0.000581,7,1.2126642538982573,0.15099160822929344,-0.41113784982207563,1.1116154243201242,7
P_105464a1b68181f1,-5000.0,0.000539,9,0.000842,9,-3.421871735576694,-98714.02369850672,201826.90055329422,-353623.9022798397,0
P_5658f9514bfb2843,-49.4165,0.001128,16,0.281022,1500,2.741918719448819,4.715199904306448,-29.288944537251943,-23.6329899547189,0
P_3b62c8dc978c8dda,6.07259,0.000434,8,0.000397,8,127.15259559949243,10.91989282023905,0.03602734361423729,-0.0004371338143102422,0
P_3b3cdb24f5f9c317,-2.32772,0.065129,1500,0.000964,7,3.409556007461692,0.1373519230212467,0.08837339319637623,-0.3351496540330505,-25
P_257725481df2601b,2063.45,0.000444,8,0.000306,8,253.45388262875645,11032.055389023391,-442.0491691631768,21.200900221825567,0
P_26aaa5da622880bc,9.98727,0.003567,101,0.000472,13,38.60630513359588,43.89716443054775,0.04359703218405083,-0.0054742072931315035,-3
P_35ae94d4ca8e73ee,0.824904,0.00036,5,0.00033,6,3.171288956615202,0.9497140441163401,-0.15437631514422387,0.025093918348531127,1
P_457d86c5f5b1a7af,-21.2139,0.001191,22,0.218108,1500,3.291228213893042,-7.761809169168464,0.9853272366529997,1.12360258344647,1
P_3983504992cfd8b3,-0.748124,0.000442,7,0.000619,7,6.115622844670696,-6.392894002367202,2.344073667512961,1.4381077662795165,0
P_36a36a8816353aef,0.0641647,0.000392,5,0.00041,4,0.18353156570812246,0.05001358502820385,0.2821987694366823,-0.2940584065053475,-4
P_4299dd0fb13581f9,-121.152,0.000592,7,0.000457,7,7.8085047726788375,-433.3749308395582,-166.15024048555762,-28.451793033335576,0
P_7218b8ff6a526ad7,37.1622,0.000538,10,0.000362,10,953.6682754240796,51.72964119270628,0.016573483196711217,-4.020498931443023e-05,0
P_153f712003ed1885,-0.307978,0.000429,7,0.000683,6,0.6271898401777327,2.9002851433363084,16.436336521128165,-437.9533396377185,-2
P_5308297c687e8c07,-16.9218,0.000692,10,0.319262,1500,-0.49984668188477244,-4.340903694388393,-1.8260523339432728,1.9791285924221567,1
P_fdac17d82fd08ae,0.294786,0.000479,5,0.000438,5,0.18298004844401206,0.3419137647439632,-2.377482227205925,15.096775230616018,3
P_5c1b7e9f28f0a96d,1493.25,0.000438,8,0.000296,8,265.9158124743782,11652.155150438663,-557.2492862950662,30.840898886351262,0
P_cbff7d24319c22b,51.6163,0.000402,8,0.000328,8,339.21734805363326,74.28710412753402,0.06727751923082084,-0.00037549011422583113,0
P_36dd4c16177b360e,-9166.87,0.0015,31,0.001922,31,-0.9341477255019868,-16.315868904212575,145.2751198975141,-1329.4600219526474,0
P_6ccfe50efde89153,41.7932,0.00032,5,0.000245,5,757.4759198860838,39.78400963212117,0.018979852424346945,-1.9988507598184116e-05,0
P_5e9b1660facde882,0.104505,0.000409,6,0.000464,6,1.7828525640559043,0.10936797756374236,-0.028992761677890836,0.050208747723538186,25
P_553acee9367df3c4,4.10629,0.000442,6,0.001151,5,-1.1915393806025136,2.6846535289845703,-2.218881213274087,5.013141617637877,1
P_1950fc2e619dded5,-31.554,0.000837,11,0.117506,1500,0.9329889913321239,4.562779085029687,-5.871342633954496,-8.418813113814803,0
P_36dd4c16177b360e,-2.45479,0.00082,14,0.00103,12,-0.9341477255019868,-16.315868904212575,145.2751198975141,-1329.4600219526474,0
P_4fad171d53b00c3e,0.468133,0.000439,7,0.000622,5,0.9282223822577578,0.19092965805065418,-0.3728513037418011,0.6532995283750593,5
P_410f1793eb3e1023,-2.22315,0.000361,6,0.000326,6,2.5391143512471945,-1.6942601902855627,0.5391174776953305,-0.1715484176651683,-1
P_5d5ccb30b5a01d70,13728.7,0.00038,7,0.000271,7,270.72653924280837,8083.83927789171,-294.7257260535582,12.922591631899902,0
P_11d54e57b5b1b7d0,28744.7,0.000509,10,0.000342,10,281.43699892391936,6553.308518449604,-327.98307362339244,18.745825845055894,0
P_11748d8ea095e212,59.6573,0.000352,7,0.000285,7,823.810600586613,47.935698708552565,0.024946816458872863,-3.803644165909738e-05,0
P_453ee61b4a392628,204.339,0.000528,6,0.001293,6,-9.56101704980831,240.12731203770133,-99.74673213127205,22.224054387198244,0
P_4a01ce096ce73cf2,-1.96675,0.000679,10,0.001699,8,9.194037167731565,-0.023678413122022013,0.5146690229014652,-3.952717790271312,-15
P_7832d8e47253640c,0.904797,0.000693,14,0.000518,7,51.72575353418756,3.554117041025512,0.015303359308035256,-0.0007412588403081399,-3
P_1552b659db70288b,18.9408,0.000404,7,0.000368,7,25.701424674900025,19.951895133611934,0.0899160561128427,-0.011958007723696243,-1
P_13ec720b0e9a9c19,3.0726,0.000485,7,0.000534,7,13.285383848534934,0.6796866666058059,0.046829126920452394,-0.0006147019281720823,0
P_77c894cae29c41f4,34.8974,0.000356,6,0.000264,6,62.37575917927143,34.15882431640783,0.3698717908853852,-0.004385147366011076,0
P_64743a3061cd0b55,0.443097,0.000427,7,0.000345,5,4.037662601778013,0.18400553233728753,-0.08335094935158652,0.03775636889588726,5
P_359cbbe6294ef42b,0.994005,0.014937,373,0.002605,12,-8.982758263486026,4.96466191200008,0.6713385300987844,-8.843122744597148,-20
P_64743a3061cd0b55,0.483023,0.000423,7,0.000344,5,4.037662601778013,0.18400553233728753,-0.08335094935158652,0.03775636889588726,5
P_3a7e758a0243d768,1.46764,0.000311,5,0.000547,5,1.1761376603160016,1.104724628384493,20.13202291731013,-51.35723745916468,0
P_7bda93f7fbb804ce,-0.1913,0.001583,38,0.079868,932,2.2541485954092995,-0.006508332123148016,0.01805175352246463,-0.04853809633284922,-25
P_2bf66c0c47bd2f59,-0.640369,0.000919,19,0.000487,6,3.1088648005479556,-0.2084220083151417,0.13453841446530426,-0.08684584278388317,-5
P_574c455d7f646d6b,12.5205,0.000477,8,0.000847,7,1.4318609336588626,1.6218485597914731,4.139358779454238,14.146376558417328,1
P_1a88481effcaeefe,-2.2478,0.00038,6,0.000431,5,1.7828690661970423,-3.4130611871046472,0.3827731365162217,0.16060175744082517,1
P_5e05284159050d05,1.08794,0.000337,5,0.003042,15,1.6320207384956191,1.6369721130213577,8.800796566806879,20.165448219728567,0
P_38a74833335b6c8f,0.10773,0.00042,6,0.000501,5,0.256083741147874,0.0635674272538484,0.19333985704752488,-0.37972262649106336,-10
P_38a74833335b6c8f,0.101165,0.000464,6,0.000484,5,0.256083741147874,0.0635674272538484,0.19333985704752488,-0.37972262649106336,-10
P_60ed17a9d7c1c9b,6.54999,0.000564,10,0.000514,7,10.471842732823703,4.235915240252797,0.23184739730315954,-0.02271959491230334,0
P_944be7bb2ee0d73,-0.936791,0.000411,5,0.000399,6,3.659578259334067,-0.8163462366149028,0.09913459306805689,-0.012038602129803488,-1
P_2755c225e2381c2f,-8750.62,0.000385,7,0.000367,7,5.317538648056896,-3210.1763217415632,-2408.30299922807,-1357.9781919039897,0
P_49edea831eac2249,39.6843,0.000359,6,0.000648,6,-2.695704609533422,12.463898945880777,-20.692522207343675,15.876662553373036,0
P_568fe0decd2380f0,-17.6951,0.000634,6,0.13507,632,2.219663479253768,-10.63147038518033,3.795169287967991,14.79896417048348,1
P_cd15df2047ce4a0,-3.08841,0.000491,6,0.000308,6,2.604557475780097,-2.6989952565522723,0.2723423911446954,-0.027480736705390273,0
P_1ed02a5809cee69e,41.9443,0.000377,6,0.000274,6,140.90944941798955,40.483490617127615,0.09726989643068673,-0.0012976429429051041,0
P_4607cfd44e287c55,0.276852,0.000605,10,0.000638,7,0.6092061292672017,0.3441699980628369,0.06740075804241426,-0.6131161347649052,-25
P_1c0357fe4d8a9a74,5.439,0.000985,9,0.004302,51,0.1452289147480382,1.1152210474081818,4.7589064270077905,-2088.325505032866,-25
P_74ab2389b40f3124,0.652885,0.000394,5,0.000395,6,3.5436228310264895,0.7656427128241127,-0.11217894317887585,0.016436015235242424,1
P_55d39f3bb8bd9cf1,0.616712,0.000363,5,0.001091,8,4.868144618448023,0.5093836236344463,0.45281245256669594,0.06539153006032004,0
P_6f707b41db8b53c3,34.035,0.000943,22,0.0008,28,191.0342963297228,126.88337496741858,0.07055111620075483,-0.0012823450273213577,0
P_48fdd7f669bc0a9d,1.32801,0.000909,16,0.000357,7,101.56913895285837,16.03250310690739,0.03558174205366041,-0.0008716026734112615,-1
P_5658f9514bfb2843,4.10497,0.000362,4,0.001419,6,2.741918719448819,4.715199904306448,-29.288944537251943,-23.6329899547189,0
P_f580d7fa9e4f7cb,-39.0791,0.001823,29,0.155302,1500,-5.810100400934907,-3.713523887744278,-2.783984196525631,18.180367947820773,2
P_4b04dc8f8246a3a3,411.938,0.001184,26,0.000469,9,0.6626423888779271,-3.810869085505929,5.984032046185876,31.22658972004276,1
P_130f7768a2912490,55.8524,0.000384,7,0.000249,5,312.1174097206145,57.558724689390004,0.012677475006807225,-0.00016679785308867402,-1
P_cd15df2047ce4a0,-2.91948,0.000391,5,0.000311,5,2.604557475780097,-2.6989952565522723,0.2723423911446954,-0.027480736705390273,0
P_7b328ce8f2c07e5d,33.141,0.000473,9,0.000342,9,484.86089425337923,80.55971629342254,0.051494803607383705,-0.00018674915593289927,0
